serialNumber,timestamp,unitPeriodUsage,typeid
F3FFD313,1493596800000,0,12
F3FFD313,1493597700000,0,12
F3FFD313,1493598600000,0,12
F3FFD313,1493599500000,0,12
F3FFD313,1493600400000,0,12
F3FFD313,1493601300000,0,12
F3FFD313,1493602200000,0,12
F3FFD313,1493603100000,0,12
F3FFD313,1493604000000,0,12
F3FFD313,1493604900000,0,12
F3FFD313,1493605800000,0,12
F3FFD313,1493606700000,0,12
F3FFD313,1493607600000,0,12
F3FFD313,1493608500000,0,12
F3FFD313,1493609400000,0,12
F3FFD313,1493610300000,0,12
F3FFD313,1493611200000,0,12
F3FFD313,1493612100000,0,12
F3FFD313,1493613000000,0,12
F3FFD313,1493613900000,0,12
F3FFD313,1493614800000,0,12
F3FFD313,1493615700000,0,12
F3FFD313,1493616600000,0,12
F3FFD313,1493617500000,0,12
F3FFD313,1493618400000,0,12
F3FFD313,1493619300000,0,12
F3FFD313,1493620200000,0,12
F3FFD313,1493621100000,0,12
F3FFD313,1493622000000,0,12
F3FFD313,1493622900000,0,12
F3FFD313,1493623800000,0,12
F3FFD313,1493624700000,0,12
F3FFD313,1493625600000,0,12
F3FFD313,1493626500000,0,12
F3FFD313,1493627400000,0,12
F3FFD313,1493628300000,0,12
F3FFD313,1493629200000,0,12
F3FFD313,1493630100000,0,12
F3FFD313,1493631000000,0,12
F3FFD313,1493631900000,0,12
F3FFD313,1493632800000,0,12
F3FFD313,1493633700000,0,12
F3FFD313,1493634600000,0,12
F3FFD313,1493635500000,0,12
F3FFD313,1493636400000,0,12
F3FFD313,1493637300000,0,12
F3FFD313,1493638200000,0,12
F3FFD313,1493639100000,0,12
F3FFD313,1493640000000,0,12
F3FFD313,1493640900000,0,12
F3FFD313,1493641800000,0,12
F3FFD313,1493642700000,0,12
F3FFD313,1493643600000,0,12
F3FFD313,1493644500000,0,12
F3FFD313,1493645400000,0,12
F3FFD313,1493646300000,0,12
F3FFD313,1493647200000,0,12
F3FFD313,1493648100000,0,12
F3FFD313,1493649000000,0,12
F3FFD313,1493649900000,0,12
F3FFD313,1493650800000,0,12
F3FFD313,1493651700000,0,12
F3FFD313,1493652600000,0,12
F3FFD313,1493653500000,0,12
F3FFD313,1493654400000,0,12
F3FFD313,1493655300000,0,12
F3FFD313,1493656200000,0,12
F3FFD313,1493657100000,0,12
F3FFD313,1493658000000,0,12
F3FFD313,1493658900000,0,12
F3FFD313,1493659800000,0,12
F3FFD313,1493660700000,0,12
F3FFD313,1493661600000,0,12
F3FFD313,1493662500000,0,12
F3FFD313,1493663400000,0,12
F3FFD313,1493664300000,0,12
F3FFD313,1493665200000,0,12
F3FFD313,1493666100000,0,12
F3FFD313,1493667000000,0,12
F3FFD313,1493667900000,0,12
F3FFD313,1493668800000,0,12
F3FFD313,1493669700000,0,12
F3FFD313,1493670600000,0,12
F3FFD313,1493671500000,0,12
F3FFD313,1493672400000,0,12
F3FFD313,1493673300000,0,12
F3FFD313,1493674200000,0,12
F3FFD313,1493675100000,0,12
F3FFD313,1493676000000,0,12
F3FFD313,1493676900000,0,12
F3FFD313,1493677800000,0,12
F3FFD313,1493678700000,0,12
F3FFD313,1493679600000,0,12
F3FFD313,1493680500000,0,12
F3FFD313,1493681400000,0,12
F3FFD313,1493682300000,0,12
F3FFD313,1493683200000,0,12
F3FFD313,1493684100000,0,12
F3FFD313,1493685000000,0,12
F3FFD313,1493685900000,0,12
F3FFD313,1493686800000,0,12
F3FFD313,1493687700000,0,12
F3FFD313,1493688600000,0,12
F3FFD313,1493689500000,0,12
F3FFD313,1493690400000,0,12
F3FFD313,1493691300000,0,12
F3FFD313,1493692200000,0,12
