serialNumber,timestamp,unitPeriodUsage,typeid
F30200C8,1493564400000,0,69
F30200C8,1493565300000,0,69
F30200C8,1493566200000,0,69
F30200C8,1493567100000,0,69
F30200C8,1493568000000,0,69
F30200C8,1493568900000,0,69
F30200C8,1493569800000,0,69
F30200C8,1493570700000,0,69
F30200C8,1493571600000,0,69
F30200C8,1493572500000,0,69
F30200C8,1493573400000,0,69
F30200C8,1493574300000,0,69
F30200C8,1493575200000,0,69
F30200C8,1493576100000,0,69
F30200C8,1493577000000,0,69
F30200C8,1493577900000,0,69
F30200C8,1493578800000,0,69
F30200C8,1493579700000,0,69
F30200C8,1493580600000,0,69
F30200C8,1493581500000,0,69
F30200C8,1493582400000,0,69
F30200C8,1493583300000,0,69
F30200C8,1493584200000,0,69
F30200C8,1493585100000,0,69
F30200C8,1493586000000,0,69
F30200C8,1493586900000,0,69
F30200C8,1493587800000,0,69
F30200C8,1493588700000,0,69
F30200C8,1493589600000,0,69
F30200C8,1493590500000,0,69
F30200C8,1493591400000,0,69
F30200C8,1493592300000,0,69
F30200C8,1493593200000,0,69
F30200C8,1493594100000,0,69
F30200C8,1493595000000,0,69
F30200C8,1493595900000,0,69
F30200C8,1493596800000,0,69
F30200C8,1493597700000,0,69
F30200C8,1493598600000,0,69
F30200C8,1493599500000,0,69
F30200C8,1493600400000,0,69
F30200C8,1493601300000,0,69
F30200C8,1493602200000,0,69
F30200C8,1493603100000,0,69
F30200C8,1493604000000,0,69
F30200C8,1493604900000,0,69
F30200C8,1493605800000,0,69
F30200C8,1493606700000,0,69
F30200C8,1493607600000,0,69
F30200C8,1493608500000,0,69
F30200C8,1493609400000,0,69
F30200C8,1493610300000,0,69
F30200C8,1493611200000,0,69
F30200C8,1493612100000,0,69
F30200C8,1493613000000,0,69
F30200C8,1493613900000,0,69
F30200C8,1493614800000,0,69
F30200C8,1493615700000,0,69
F30200C8,1493616600000,0,69
F30200C8,1493617500000,0,69
F30200C8,1493618400000,0,69
F30200C8,1493619300000,0,69
F30200C8,1493620200000,0,69
F30200C8,1493621100000,0,69
F30200C8,1493622000000,0,69
F30200C8,1493622900000,0,69
F30200C8,1493623800000,0,69
F30200C8,1493624700000,0,69
F30200C8,1493625600000,0,69
F30200C8,1493626500000,0,69
F30200C8,1493627400000,0,69
F30200C8,1493628300000,0,69
F30200C8,1493629200000,0,69
F30200C8,1493630100000,0,69
F30200C8,1493631000000,0,69
F30200C8,1493631900000,0,69
F30200C8,1493632800000,0,69
F30200C8,1493633700000,0,69
F30200C8,1493634600000,0,69
F30200C8,1493635500000,13.06,69
F30200C8,1493636400000,0,69
F30200C8,1493637300000,0,69
F30200C8,1493638200000,0,69
F30200C8,1493639100000,0,69
F30200C8,1493640000000,0,69
F30200C8,1493640900000,0,69
F30200C8,1493641800000,0,69
F30200C8,1493642700000,0,69
F30200C8,1493643600000,0,69
F30200C8,1493644500000,0,69
F30200C8,1493645400000,0,69
F30200C8,1493646300000,0,69
F30200C8,1493647200000,0,69
F30200C8,1493648100000,0,69
F30200C8,1493649000000,0,69
F30200C8,1493649900000,0,69
