serialNumber,timestamp,unitPeriodUsage,typeid
F30200C8,1494602100000,26.28,62
F30200C8,1494603000000,18.05,62
F30200C8,1494603900000,0,62
F30200C8,1494604800000,0,62
F30200C8,1494605700000,8.08,62
F30200C8,1494606600000,26.22,62
F30200C8,1494607500000,24.05,62
F30200C8,1494608400000,0,62
F30200C8,1494609300000,0,62
F30200C8,1494610200000,1.52,62
F30200C8,1494611100000,26.28,62
F30200C8,1494612000000,26.34,62
F30200C8,1494612900000,3.54,62
F30200C8,1494613800000,0,62
F30200C8,1494614700000,0,62
F30200C8,1494615600000,21.68,62
F30200C8,1494616500000,26.34,62
F30200C8,1494617400000,10.01,62
F30200C8,1494618300000,0,62
F30200C8,1494619200000,0,62
F30200C8,1494620100000,14.19,62
F30200C8,1494621000000,26.34,62
F30200C8,1494621900000,17.73,62
F30200C8,1494622800000,0,62
F30200C8,1494623700000,0,62
F30200C8,1494624600000,5.27,62
F30200C8,1494625500000,26.22,62
F30200C8,1494626400000,26.07,62
F30200C8,1494627300000,0,62
F30200C8,1494628200000,0,62
F30200C8,1494629100000,0,62
F30200C8,1494630000000,22.39,62
F30200C8,1494630900000,26.34,62
F30200C8,1494631800000,8.57,62
F30200C8,1494632700000,0,62
F30200C8,1494633600000,0,62
F30200C8,1494634500000,12.99,62
F30200C8,1494635400000,26.28,62
F30200C8,1494636300000,17.94,62
F30200C8,1494637200000,0,62
F30200C8,1494638100000,0,62
F30200C8,1494639000000,3.28,62
F30200C8,1494639900000,26.34,62
F30200C8,1494640800000,26.34,62
F30200C8,1494641700000,1.43,62
F30200C8,1494642600000,0,62
F30200C8,1494643500000,0,62
F30200C8,1494644400000,18.67,62
F30200C8,1494645300000,26.25,62
F30200C8,1494646200000,11.53,62
F30200C8,1494647100000,0,62
F30200C8,1494648000000,0,62
F30200C8,1494648900000,8.84,62
F30200C8,1494649800000,24.17,62
F30200C8,1494650700000,21.71,62
F30200C8,1494651600000,0,62
F30200C8,1494652500000,0,62
F30200C8,1494653400000,0,62
F30200C8,1494654300000,24.38,62
F30200C8,1494655200000,26.22,62
F30200C8,1494656100000,5.62,62
F30200C8,1494657000000,0,62
F30200C8,1494657900000,0,62
F30200C8,1494658800000,14.4,62
F30200C8,1494659700000,26.34,62
F30200C8,1494660600000,20.6,62
F30200C8,1494661500000,0,62
F30200C8,1494662400000,0,62
F30200C8,1494663300000,0,62
F30200C8,1494664200000,25.72,62
F30200C8,1494665100000,26.34,62
F30200C8,1494666000000,6.7,62
F30200C8,1494666900000,0,62
F30200C8,1494667800000,0,62
F30200C8,1494668700000,11.82,62
F30200C8,1494669600000,26.34,62
F30200C8,1494670500000,19.75,62
F30200C8,1494671400000,0,62
F30200C8,1494672300000,0,62
F30200C8,1494673200000,0,62
F30200C8,1494674100000,23.94,62
F30200C8,1494675000000,26.25,62
F30200C8,1494675900000,7.78,62
F30200C8,1494676800000,0,62
F30200C8,1494677700000,0,62
F30200C8,1494678600000,13.58,62
F30200C8,1494679500000,26.28,62
F30200C8,1494680400000,15.13,62
F30200C8,1494681300000,0,62
F30200C8,1494682200000,0,62
F30200C8,1494683100000,0,62
F30200C8,1494684000000,2.66,62
F30200C8,1494684900000,26.31,62
F30200C8,1494685800000,26.31,62
F30200C8,1494686700000,26.28,62
F30200C8,1494687600000,26.34,62
F30200C8,1494688500000,8.95,62
F30200C8,1494689400000,0,62
F30200C8,1494690300000,0,62
F30200C8,1494691200000,0,62
F30200C8,1494692100000,13.26,62
F30200C8,1494693000000,26.31,62
F30200C8,1494693900000,19.84,62
F30200C8,1494694800000,0,62
F30200C8,1494695700000,0,62
F30200C8,1494696600000,5.91,62
F30200C8,1494697500000,26.28,62
F30200C8,1494698400000,22.56,62
F30200C8,1494699300000,0,62
F30200C8,1494700200000,0,62
F30200C8,1494701100000,12.23,62
F30200C8,1494702000000,26.34,62
F30200C8,1494702900000,11.03,62
F30200C8,1494703800000,0,62
F30200C8,1494704700000,0,62
F30200C8,1494705600000,0,62
F30200C8,1494706500000,0,62
F30200C8,1494707400000,25.11,62
F30200C8,1494708300000,26.22,62
F30200C8,1494709200000,26.34,62
F30200C8,1494710100000,11.3,62
F30200C8,1494711000000,0,62
F30200C8,1494711900000,0,62
F30200C8,1494712800000,11.59,62
F30200C8,1494713700000,26.34,62
F30200C8,1494714600000,26.34,62
F30200C8,1494715500000,24.7,62
F30200C8,1494716400000,0,62
F30200C8,1494717300000,0,62
F30200C8,1494718200000,0,62
F30200C8,1494719100000,24.49,62
F30200C8,1494720000000,26.34,62
F30200C8,1494720900000,26.34,62
F30200C8,1494721800000,11.79,62
F30200C8,1494722700000,0,62
F30200C8,1494723600000,0,62
F30200C8,1494724500000,11.09,62
F30200C8,1494725400000,26.34,62
F30200C8,1494726300000,26.28,62
F30200C8,1494727200000,25.25,62
F30200C8,1494728100000,0,62
F30200C8,1494729000000,0,62
F30200C8,1494729900000,0,62
F30200C8,1494730800000,24,62
F30200C8,1494731700000,26.34,62
F30200C8,1494732600000,26.34,62
F30200C8,1494733500000,12.29,62
F30200C8,1494734400000,0,62
F30200C8,1494735300000,0,62
F30200C8,1494736200000,10.59,62
F30200C8,1494737100000,26.28,62
F30200C8,1494738000000,26.34,62
F30200C8,1494738900000,25.75,62
F30200C8,1494739800000,0,62
F30200C8,1494740700000,0,62
F30200C8,1494741600000,0,62
F30200C8,1494742500000,21.51,62
F30200C8,1494743400000,26.31,62
