serialNumber,timestamp,unitPeriodUsage,typeid
F3FFD30C,1491004800000,0,62
F3FFD30C,1491005700000,3,62
F3FFD30C,1491006600000,23,62
F3FFD30C,1491007500000,22,62
F3FFD30C,1491008400000,21,62
F3FFD30C,1491009300000,22,62
F3FFD30C,1491010200000,22,62
F3FFD30C,1491011100000,21,62
F3FFD30C,1491012000000,22,62
F3FFD30C,1491012900000,21,62
F3FFD30C,1491013800000,22,62
F3FFD30C,1491014700000,21,62
F3FFD30C,1491015600000,2,62
F3FFD30C,1491016500000,0,62
F3FFD30C,1491017400000,0,62
F3FFD30C,1491018300000,13,62
F3FFD30C,1491019200000,22,62
F3FFD30C,1491020100000,22,62
F3FFD30C,1491021000000,29,62
F3FFD30C,1491021900000,35,62
F3FFD30C,1491022800000,14,62
F3FFD30C,1491023700000,25,62
F3FFD30C,1491024600000,23,62
F3FFD30C,1491025500000,22,62
F3FFD30C,1491026400000,22,62
F3FFD30C,1491027300000,7,62
F3FFD30C,1491028200000,0,62
F3FFD30C,1491029100000,0,62
F3FFD30C,1491030000000,0,62
F3FFD30C,1491030900000,20,62
F3FFD30C,1491031800000,22,62
F3FFD30C,1491032700000,22,62
F3FFD30C,1491033600000,21,62
F3FFD30C,1491034500000,0,62
F3FFD30C,1491035400000,0,62
F3FFD30C,1491036300000,0,62
F3FFD30C,1491037200000,3,62
F3FFD30C,1491038100000,23,62
F3FFD30C,1491039000000,22,62
F3FFD30C,1491039900000,23,62
F3FFD30C,1491040800000,22,62
F3FFD30C,1491041700000,23,62
F3FFD30C,1491042600000,22,62
F3FFD30C,1491043500000,22,62
F3FFD30C,1491044400000,22,62
F3FFD30C,1491045300000,21,62
F3FFD30C,1491046200000,22,62
F3FFD30C,1491047100000,22,62
F3FFD30C,1491048000000,21,62
F3FFD30C,1491048900000,22,62
F3FFD30C,1491049800000,9,62
F3FFD30C,1491050700000,0,62
F3FFD30C,1491051600000,9,62
F3FFD30C,1491052500000,22,62
F3FFD30C,1491053400000,22,62
F3FFD30C,1491054300000,22,62
F3FFD30C,1491055200000,22,62
F3FFD30C,1491056100000,22,62
F3FFD30C,1491057000000,17,62
F3FFD30C,1491057900000,0,62
F3FFD30C,1491058800000,0,62
F3FFD30C,1491059700000,0,62
F3FFD30C,1491060600000,17,62
F3FFD30C,1491061500000,23,62
F3FFD30C,1491062400000,23,62
F3FFD30C,1491063300000,22,62
F3FFD30C,1491064200000,34,62
F3FFD30C,1491065100000,28,62
F3FFD30C,1491066000000,20,62
F3FFD30C,1491066900000,25,62
F3FFD30C,1491067800000,24,62
F3FFD30C,1491068700000,23,62
F3FFD30C,1491069600000,23,62
F3FFD30C,1491070500000,23,62
F3FFD30C,1491071400000,23,62
F3FFD30C,1491072300000,23,62
F3FFD30C,1491073200000,9,62
F3FFD30C,1491074100000,0,62
F3FFD30C,1491075000000,0,62
F3FFD30C,1491075900000,0,62
F3FFD30C,1491076800000,15,62
F3FFD30C,1491077700000,23,62
F3FFD30C,1491078600000,23,62
F3FFD30C,1491079500000,23,62
F3FFD30C,1491080400000,22,62
F3FFD30C,1491081300000,6,62
F3FFD30C,1491082200000,0,62
F3FFD30C,1491083100000,0,62
F3FFD30C,1491084000000,0,62
F3FFD30C,1491084900000,18,62
F3FFD30C,1491085800000,23,62
F3FFD30C,1491086700000,23,62
F3FFD30C,1491087600000,23,62
F3FFD30C,1491088500000,22,62
F3FFD30C,1491089400000,22,62
F3FFD30C,1491090300000,23,62
F3FFD30C,1491091200000,6,62
F3FFD30C,1491092100000,0,62
F3FFD30C,1491093000000,0,62
F3FFD30C,1491093900000,5,62
F3FFD30C,1491094800000,23,62
F3FFD30C,1491095700000,23,62
F3FFD30C,1491096600000,22,62
F3FFD30C,1491097500000,22,62
F3FFD30C,1491098400000,21,62
F3FFD30C,1491099300000,4,62
F3FFD30C,1491100200000,0,62
F3FFD30C,1491101100000,0,62
F3FFD30C,1491102000000,0,62
F3FFD30C,1491102900000,21,62
F3FFD30C,1491103800000,23,62
F3FFD30C,1491104700000,22,62
F3FFD30C,1491105600000,22,62
F3FFD30C,1491106500000,19,62
F3FFD30C,1491107400000,0,62
F3FFD30C,1491108300000,0,62
F3FFD30C,1491109200000,0,62
F3FFD30C,1491110100000,6,62
F3FFD30C,1491111000000,23,62
F3FFD30C,1491111900000,23,62
F3FFD30C,1491112800000,26,62
F3FFD30C,1491113700000,35,62
F3FFD30C,1491114600000,17,62
F3FFD30C,1491115500000,26,62
F3FFD30C,1491116400000,23,62
F3FFD30C,1491117300000,23,62
F3FFD30C,1491118200000,24,62
F3FFD30C,1491119100000,23,62
F3FFD30C,1491120000000,23,62
F3FFD30C,1491120900000,23,62
F3FFD30C,1491121800000,23,62
F3FFD30C,1491122700000,23,62
F3FFD30C,1491123600000,23,62
F3FFD30C,1491124500000,22,62
F3FFD30C,1491125400000,23,62
F3FFD30C,1491126300000,23,62
F3FFD30C,1491127200000,22,62
F3FFD30C,1491128100000,23,62
F3FFD30C,1491129000000,22,62
F3FFD30C,1491129900000,23,62
F3FFD30C,1491130800000,22,62
F3FFD30C,1491131700000,23,62
F3FFD30C,1491132600000,6,62
F3FFD30C,1491133500000,0,62
F3FFD30C,1491134400000,0,62
F3FFD30C,1491135300000,19,62
F3FFD30C,1491136200000,23,62
F3FFD30C,1491137100000,22,62
F3FFD30C,1491138000000,21,62
F3FFD30C,1491138900000,0,62
F3FFD30C,1491139800000,0,62
F3FFD30C,1491140700000,0,62
F3FFD30C,1491141600000,12,62
F3FFD30C,1491142500000,22,62
F3FFD30C,1491143400000,23,62
F3FFD30C,1491144300000,22,62
F3FFD30C,1491145200000,5,62
F3FFD30C,1491146100000,0,62
F3FFD30C,1491147000000,0,62
F3FFD30C,1491147900000,5,62
F3FFD30C,1491148800000,23,62
F3FFD30C,1491149700000,22,62
F3FFD30C,1491150600000,22,62
F3FFD30C,1491151500000,12,62
F3FFD30C,1491152400000,0,62
F3FFD30C,1491153300000,0,62
F3FFD30C,1491154200000,0,62
F3FFD30C,1491155100000,19,62
F3FFD30C,1491156000000,23,62
F3FFD30C,1491156900000,22,62
F3FFD30C,1491157800000,34,62
F3FFD30C,1491158700000,31,62
F3FFD30C,1491159600000,17,62
F3FFD30C,1491160500000,24,62
F3FFD30C,1491161400000,24,62
F3FFD30C,1491162300000,23,62
F3FFD30C,1491163200000,23,62
F3FFD30C,1491164100000,2,62
F3FFD30C,1491165000000,0,62
F3FFD30C,1491165900000,0,62
F3FFD30C,1491166800000,2,62
F3FFD30C,1491167700000,23,62
F3FFD30C,1491168600000,23,62
F3FFD30C,1491169500000,23,62
F3FFD30C,1491170400000,16,62
F3FFD30C,1491171300000,0,62
F3FFD30C,1491172200000,0,62
F3FFD30C,1491173100000,23,62
F3FFD30C,1491174000000,22,62
F3FFD30C,1491174900000,22,62
F3FFD30C,1491175800000,8,62
