serialNumber,timestamp,unitPeriodUsage,typeid
F3FFD2E4,1492581600000,1,65
F3FFD2E4,1492582500000,22,65
F3FFD2E4,1492583400000,46,65
F3FFD2E4,1492584300000,70,65
F3FFD2E4,1492585200000,41,65
F3FFD2E4,1492586100000,45,65
F3FFD2E4,1492587000000,52,65
F3FFD2E4,1492587900000,76,65
F3FFD2E4,1492588800000,67,65
F3FFD2E4,1492589700000,54,65
F3FFD2E4,1492590600000,43,65
F3FFD2E4,1492591500000,2,65
F3FFD2E4,1492592400000,2,65
F3FFD2E4,1492593300000,1,65
F3FFD2E4,1492594200000,42,65
F3FFD2E4,1492595100000,130,65
F3FFD2E4,1492596000000,141,65
F3FFD2E4,1492596900000,68,65
F3FFD2E4,1492597800000,62,65
F3FFD2E4,1492598700000,76,65
F3FFD2E4,1492599600000,62,65
F3FFD2E4,1492600500000,93,65
F3FFD2E4,1492601400000,65,65
F3FFD2E4,1492602300000,66,65
F3FFD2E4,1492603200000,96,65
F3FFD2E4,1492604100000,6,65
F3FFD2E4,1492605000000,1,65
F3FFD2E4,1492605900000,0,65
F3FFD2E4,1492606800000,62,65
F3FFD2E4,1492607700000,80,65
F3FFD2E4,1492608600000,29,65
F3FFD2E4,1492609500000,51,65
F3FFD2E4,1492610400000,77,65
F3FFD2E4,1492611300000,25,65
F3FFD2E4,1492612200000,58,65
F3FFD2E4,1492613100000,25,65
F3FFD2E4,1492614000000,14,65
F3FFD2E4,1492614900000,36,65
F3FFD2E4,1492615800000,2,65
F3FFD2E4,1492616700000,39,65
F3FFD2E4,1492617600000,81,65
F3FFD2E4,1492618500000,115,65
F3FFD2E4,1492619400000,35,65
F3FFD2E4,1492620300000,41,65
F3FFD2E4,1492621200000,67,65
F3FFD2E4,1492622100000,30,65
F3FFD2E4,1492623000000,69,65
F3FFD2E4,1492623900000,1,65
F3FFD2E4,1492624800000,32,65
F3FFD2E4,1492625700000,40,65
F3FFD2E4,1492626600000,124,65
F3FFD2E4,1492627500000,98,65
F3FFD2E4,1492628400000,62,65
F3FFD2E4,1492629300000,85,65
F3FFD2E4,1492630200000,44,65
F3FFD2E4,1492631100000,33,65
F3FFD2E4,1492632000000,60,65
F3FFD2E4,1492632900000,87,65
F3FFD2E4,1492633800000,14,65
F3FFD2E4,1492634700000,18,65
F3FFD2E4,1492635600000,30,65
F3FFD2E4,1492636500000,25,65
F3FFD2E4,1492637400000,71,65
F3FFD2E4,1492638300000,1,65
F3FFD2E4,1492639200000,16,65
F3FFD2E4,1492640100000,130,65
F3FFD2E4,1492641000000,123,65
F3FFD2E4,1492641900000,95,65
F3FFD2E4,1492642800000,82,65
F3FFD2E4,1492643700000,69,65
F3FFD2E4,1492644600000,92,65
F3FFD2E4,1492645500000,110,65
F3FFD2E4,1492646400000,100,65
F3FFD2E4,1492647300000,68,65
F3FFD2E4,1492648200000,104,65
F3FFD2E4,1492649100000,108,65
F3FFD2E4,1492650000000,67,65
F3FFD2E4,1492650900000,63,65
F3FFD2E4,1492651800000,92,65
F3FFD2E4,1492652700000,97,65
F3FFD2E4,1492653600000,67,65
F3FFD2E4,1492654500000,100,65
F3FFD2E4,1492655400000,63,65
F3FFD2E4,1492656300000,18,65
F3FFD2E4,1492657200000,29,65
F3FFD2E4,1492658100000,0,65
F3FFD2E4,1492659000000,29,65
F3FFD2E4,1492659900000,57,65
F3FFD2E4,1492660800000,21,65
F3FFD2E4,1492661700000,2,65
F3FFD2E4,1492662600000,34,65
F3FFD2E4,1492663500000,48,65
F3FFD2E4,1492664400000,65,65
F3FFD2E4,1492665300000,78,65
F3FFD2E4,1492666200000,41,65
F3FFD2E4,1492667100000,45,65
F3FFD2E4,1492668000000,57,65
F3FFD2E4,1492668900000,58,65
F3FFD2E4,1492669800000,43,65
F3FFD2E4,1492670700000,28,65
F3FFD2E4,1492671600000,19,65
F3FFD2E4,1492672500000,60,65
F3FFD2E4,1492673400000,20,65
F3FFD2E4,1492674300000,16,65
F3FFD2E4,1492675200000,56,65
F3FFD2E4,1492676100000,44,65
F3FFD2E4,1492677000000,17,65
F3FFD2E4,1492677900000,80,65
F3FFD2E4,1492678800000,32,65
F3FFD2E4,1492679700000,48,65
F3FFD2E4,1492680600000,91,65
F3FFD2E4,1492681500000,70,65
F3FFD2E4,1492682400000,93,65
F3FFD2E4,1492683300000,51,65
F3FFD2E4,1492684200000,2,65
F3FFD2E4,1492685100000,33,65
F3FFD2E4,1492686000000,95,65
F3FFD2E4,1492686900000,72,65
F3FFD2E4,1492687800000,96,65
F3FFD2E4,1492688700000,47,65
F3FFD2E4,1492689600000,61,65
F3FFD2E4,1492690500000,66,65
F3FFD2E4,1492691400000,69,65
F3FFD2E4,1492692300000,70,65
F3FFD2E4,1492693200000,92,65
F3FFD2E4,1492694100000,42,65
F3FFD2E4,1492695000000,18,65
F3FFD2E4,1492695900000,47,65
F3FFD2E4,1492696800000,48,65
F3FFD2E4,1492697700000,63,65
F3FFD2E4,1492698600000,96,65
F3FFD2E4,1492699500000,68,65
F3FFD2E4,1492700400000,74,65
F3FFD2E4,1492701300000,92,65
F3FFD2E4,1492702200000,71,65
F3FFD2E4,1492703100000,90,65
F3FFD2E4,1492704000000,100,65
F3FFD2E4,1492704900000,56,65
F3FFD2E4,1492705800000,97,65
F3FFD2E4,1492706700000,1,65
F3FFD2E4,1492707600000,2,65
F3FFD2E4,1492708500000,38,65
F3FFD2E4,1492709400000,99,65
F3FFD2E4,1492710300000,79,65
F3FFD2E4,1492711200000,93,65
F3FFD2E4,1492712100000,85,65
F3FFD2E4,1492713000000,89,65
F3FFD2E4,1492713900000,106,65
F3FFD2E4,1492714800000,68,65
F3FFD2E4,1492715700000,59,65
F3FFD2E4,1492716600000,68,65
F3FFD2E4,1492717500000,70,65
