serialNumber,timestamp,unitPeriodUsage,typeid
F3FFD302,1491004800000,16,67
F3FFD302,1491005700000,11,67
F3FFD302,1491006600000,15,67
F3FFD302,1491007500000,0,67
F3FFD302,1491008400000,0,67
F3FFD302,1491009300000,0,67
F3FFD302,1491010200000,0,67
F3FFD302,1491011100000,0,67
F3FFD302,1491012000000,0,67
F3FFD302,1491012900000,0,67
F3FFD302,1491013800000,0,67
F3FFD302,1491014700000,0,67
F3FFD302,1491015600000,0,67
F3FFD302,1491016500000,0,67
F3FFD302,1491017400000,0,67
F3FFD302,1491018300000,0,67
F3FFD302,1491019200000,0,67
F3FFD302,1491020100000,0,67
F3FFD302,1491021000000,0,67
F3FFD302,1491021900000,0,67
F3FFD302,1491022800000,0,67
F3FFD302,1491023700000,0,67
F3FFD302,1491024600000,0,67
F3FFD302,1491025500000,0,67
F3FFD302,1491026400000,0,67
F3FFD302,1491027300000,0,67
F3FFD302,1491028200000,0,67
F3FFD302,1491029100000,0,67
F3FFD302,1491030000000,0,67
F3FFD302,1491030900000,0,67
F3FFD302,1491031800000,0,67
F3FFD302,1491032700000,0,67
F3FFD302,1491033600000,0,67
F3FFD302,1491034500000,0,67
F3FFD302,1491035400000,0,67
F3FFD302,1491036300000,0,67
F3FFD302,1491037200000,0,67
F3FFD302,1491038100000,0,67
F3FFD302,1491039000000,0,67
F3FFD302,1491039900000,0,67
F3FFD302,1491040800000,0,67
F3FFD302,1491041700000,0,67
F3FFD302,1491042600000,0,67
F3FFD302,1491043500000,0,67
F3FFD302,1491044400000,0,67
F3FFD302,1491045300000,0,67
F3FFD302,1491046200000,0,67
F3FFD302,1491047100000,0,67
F3FFD302,1491048000000,0,67
F3FFD302,1491048900000,0,67
F3FFD302,1491049800000,0,67
F3FFD302,1491050700000,0,67
F3FFD302,1491051600000,0,67
F3FFD302,1491052500000,0,67
F3FFD302,1491053400000,0,67
F3FFD302,1491054300000,0,67
F3FFD302,1491055200000,0,67
F3FFD302,1491056100000,0,67
F3FFD302,1491057000000,0,67
F3FFD302,1491057900000,0,67
F3FFD302,1491058800000,0,67
F3FFD302,1491059700000,0,67
F3FFD302,1491060600000,0,67
F3FFD302,1491061500000,0,67
F3FFD302,1491062400000,0,67
F3FFD302,1491063300000,0,67
F3FFD302,1491064200000,0,67
F3FFD302,1491065100000,0,67
F3FFD302,1491066000000,0,67
F3FFD302,1491066900000,0,67
F3FFD302,1491067800000,0,67
F3FFD302,1491068700000,0,67
F3FFD302,1491069600000,0,67
F3FFD302,1491070500000,0,67
F3FFD302,1491071400000,0,67
F3FFD302,1491072300000,0,67
F3FFD302,1491073200000,0,67
F3FFD302,1491074100000,0,67
F3FFD302,1491075000000,0,67
F3FFD302,1491075900000,0,67
F3FFD302,1491076800000,0,67
F3FFD302,1491077700000,0,67
F3FFD302,1491078600000,0,67
F3FFD302,1491079500000,0,67
F3FFD302,1491080400000,0,67
F3FFD302,1491081300000,0,67
F3FFD302,1491082200000,0,67
F3FFD302,1491083100000,0,67
F3FFD302,1491084000000,0,67
F3FFD302,1491084900000,0,67
F3FFD302,1491085800000,0,67
F3FFD302,1491086700000,11,67
F3FFD302,1491087600000,16,67
F3FFD302,1491088500000,14,67
F3FFD302,1491089400000,0,67
F3FFD302,1491090300000,0,67
F3FFD302,1491091200000,0,67
F3FFD302,1491092100000,0,67
F3FFD302,1491093000000,0,67
F3FFD302,1491093900000,0,67
F3FFD302,1491094800000,0,67
F3FFD302,1491095700000,0,67
F3FFD302,1491096600000,0,67
F3FFD302,1491097500000,0,67
F3FFD302,1491098400000,0,67
F3FFD302,1491099300000,0,67
F3FFD302,1491100200000,0,67
F3FFD302,1491101100000,0,67
F3FFD302,1491102000000,0,67
F3FFD302,1491102900000,0,67
F3FFD302,1491103800000,0,67
F3FFD302,1491104700000,0,67
F3FFD302,1491105600000,0,67
F3FFD302,1491106500000,0,67
F3FFD302,1491107400000,0,67
F3FFD302,1491108300000,0,67
F3FFD302,1491109200000,0,67
F3FFD302,1491110100000,0,67
F3FFD302,1491111000000,0,67
F3FFD302,1491111900000,0,67
F3FFD302,1491112800000,0,67
F3FFD302,1491113700000,0,67
F3FFD302,1491114600000,0,67
F3FFD302,1491115500000,0,67
F3FFD302,1491116400000,0,67
F3FFD302,1491117300000,0,67
F3FFD302,1491118200000,0,67
F3FFD302,1491119100000,0,67
F3FFD302,1491120000000,0,67
F3FFD302,1491120900000,0,67
F3FFD302,1491121800000,0,67
F3FFD302,1491122700000,0,67
F3FFD302,1491123600000,0,67
F3FFD302,1491124500000,0,67
F3FFD302,1491125400000,0,67
F3FFD302,1491126300000,0,67
F3FFD302,1491127200000,0,67
F3FFD302,1491128100000,0,67
F3FFD302,1491129000000,0,67
F3FFD302,1491129900000,0,67
F3FFD302,1491130800000,0,67
F3FFD302,1491131700000,0,67
F3FFD302,1491132600000,0,67
F3FFD302,1491133500000,0,67
F3FFD302,1491134400000,0,67
F3FFD302,1491135300000,0,67
F3FFD302,1491136200000,0,67
F3FFD302,1491137100000,0,67
F3FFD302,1491138000000,0,67
F3FFD302,1491138900000,0,67
F3FFD302,1491139800000,0,67
F3FFD302,1491140700000,0,67
F3FFD302,1491141600000,0,67
F3FFD302,1491142500000,0,67
F3FFD302,1491143400000,0,67
F3FFD302,1491144300000,0,67
F3FFD302,1491145200000,0,67
F3FFD302,1491146100000,0,67
F3FFD302,1491147000000,0,67
F3FFD302,1491147900000,0,67
F3FFD302,1491148800000,0,67
F3FFD302,1491149700000,0,67
F3FFD302,1491150600000,0,67
F3FFD302,1491151500000,0,67
F3FFD302,1491152400000,0,67
F3FFD302,1491153300000,0,67
F3FFD302,1491154200000,0,67
F3FFD302,1491155100000,0,67
F3FFD302,1491156000000,0,67
F3FFD302,1491156900000,0,67
F3FFD302,1491157800000,0,67
F3FFD302,1491158700000,0,67
F3FFD302,1491159600000,0,67
F3FFD302,1491160500000,0,67
F3FFD302,1491161400000,0,67
F3FFD302,1491162300000,0,67
F3FFD302,1491163200000,0,67
F3FFD302,1491164100000,0,67
F3FFD302,1491165000000,0,67
F3FFD302,1491165900000,0,67
F3FFD302,1491166800000,0,67
F3FFD302,1491167700000,0,67
F3FFD302,1491168600000,0,67
F3FFD302,1491169500000,0,67
F3FFD302,1491170400000,0,67
F3FFD302,1491171300000,0,67
F3FFD302,1491172200000,0,67
F3FFD302,1491173100000,6,67
F3FFD302,1491174000000,16,67
F3FFD302,1491174900000,13,67
F3FFD302,1491175800000,11,67
F3FFD302,1491176700000,0,67
F3FFD302,1491177600000,0,67
F3FFD302,1491178500000,0,67
F3FFD302,1491179400000,0,67
F3FFD302,1491180300000,0,67
F3FFD302,1491181200000,0,67
F3FFD302,1491182100000,0,67
F3FFD302,1491183000000,0,67
F3FFD302,1491183900000,0,67
F3FFD302,1491184800000,0,67
F3FFD302,1491185700000,0,67
F3FFD302,1491186600000,0,67
F3FFD302,1491187500000,0,67
F3FFD302,1491188400000,0,67
F3FFD302,1491189300000,0,67
F3FFD302,1491190200000,0,67
F3FFD302,1491191100000,0,67
F3FFD302,1491192000000,0,67
F3FFD302,1491192900000,0,67
F3FFD302,1491193800000,0,67
F3FFD302,1491194700000,0,67
F3FFD302,1491195600000,0,67
F3FFD302,1491196500000,0,67
F3FFD302,1491197400000,0,67
F3FFD302,1491198300000,0,67
F3FFD302,1491199200000,0,67
F3FFD302,1491200100000,0,67
F3FFD302,1491201000000,0,67
F3FFD302,1491201900000,0,67
F3FFD302,1491202800000,0,67
F3FFD302,1491203700000,0,67
F3FFD302,1491204600000,0,67
F3FFD302,1491205500000,0,67
F3FFD302,1491206400000,0,67
F3FFD302,1491207300000,0,67
F3FFD302,1491208200000,0,67
F3FFD302,1491209100000,0,67
F3FFD302,1491210000000,0,67
F3FFD302,1491210900000,0,67
F3FFD302,1491211800000,0,67
F3FFD302,1491212700000,0,67
F3FFD302,1491213600000,0,67
F3FFD302,1491214500000,0,67
F3FFD302,1491215400000,0,67
F3FFD302,1491216300000,0,67
F3FFD302,1491217200000,0,67
F3FFD302,1491218100000,0,67
F3FFD302,1491219000000,0,67
F3FFD302,1491219900000,0,67
F3FFD302,1491220800000,0,67
F3FFD302,1491221700000,0,67
F3FFD302,1491222600000,0,67
F3FFD302,1491223500000,0,67
F3FFD302,1491224400000,0,67
F3FFD302,1491225300000,0,67
F3FFD302,1491226200000,0,67
F3FFD302,1491227100000,0,67
F3FFD302,1491228000000,0,67
F3FFD302,1491228900000,0,67
F3FFD302,1491229800000,0,67
F3FFD302,1491230700000,0,67
F3FFD302,1491231600000,0,67
F3FFD302,1491232500000,0,67
F3FFD302,1491233400000,0,67
F3FFD302,1491234300000,0,67
F3FFD302,1491235200000,0,67
F3FFD302,1491236100000,0,67
F3FFD302,1491237000000,0,67
F3FFD302,1491237900000,0,67
F3FFD302,1491238800000,0,67
F3FFD302,1491239700000,0,67
F3FFD302,1491240600000,0,67
F3FFD302,1491241500000,0,67
F3FFD302,1491242400000,0,67
F3FFD302,1491243300000,0,67
F3FFD302,1491244200000,0,67
F3FFD302,1491245100000,0,67
F3FFD302,1491246000000,0,67
F3FFD302,1491246900000,0,67
F3FFD302,1491247800000,0,67
F3FFD302,1491248700000,0,67
F3FFD302,1491249600000,0,67
F3FFD302,1491250500000,0,67
F3FFD302,1491251400000,0,67
F3FFD302,1491252300000,0,67
F3FFD302,1491253200000,0,67
F3FFD302,1491254100000,0,67
F3FFD302,1491255000000,0,67
F3FFD302,1491255900000,0,67
F3FFD302,1491256800000,0,67
F3FFD302,1491257700000,14,67
F3FFD302,1491258600000,12,67
F3FFD302,1491259500000,15,67
F3FFD302,1491260400000,0,67
F3FFD302,1491261300000,0,67
F3FFD302,1491262200000,0,67
F3FFD302,1491263100000,0,67
F3FFD302,1491264000000,0,67
F3FFD302,1491264900000,0,67
F3FFD302,1491265800000,0,67
F3FFD302,1491266700000,0,67
F3FFD302,1491267600000,0,67
F3FFD302,1491268500000,0,67
F3FFD302,1491269400000,0,67
F3FFD302,1491270300000,0,67
F3FFD302,1491271200000,0,67
F3FFD302,1491272100000,0,67
F3FFD302,1491273000000,0,67
F3FFD302,1491273900000,0,67
F3FFD302,1491274800000,0,67
F3FFD302,1491275700000,0,67
F3FFD302,1491276600000,0,67
F3FFD302,1491277500000,0,67
F3FFD302,1491278400000,0,67
F3FFD302,1491279300000,0,67
F3FFD302,1491280200000,0,67
F3FFD302,1491281100000,0,67
F3FFD302,1491282000000,0,67
F3FFD302,1491282900000,0,67
F3FFD302,1491283800000,0,67
F3FFD302,1491284700000,0,67
F3FFD302,1491285600000,0,67
F3FFD302,1491286500000,0,67
F3FFD302,1491287400000,0,67
F3FFD302,1491288300000,0,67
F3FFD302,1491289200000,0,67
F3FFD302,1491290100000,0,67
F3FFD302,1491291000000,0,67
F3FFD302,1491291900000,0,67
F3FFD302,1491292800000,0,67
F3FFD302,1491293700000,0,67
F3FFD302,1491294600000,0,67
F3FFD302,1491295500000,0,67
F3FFD302,1491296400000,0,67
F3FFD302,1491297300000,0,67
F3FFD302,1491298200000,0,67
F3FFD302,1491299100000,0,67
F3FFD302,1491300000000,0,67
F3FFD302,1491300900000,0,67
F3FFD302,1491301800000,0,67
F3FFD302,1491302700000,0,67
F3FFD302,1491303600000,0,67
F3FFD302,1491304500000,0,67
F3FFD302,1491305400000,0,67
F3FFD302,1491306300000,0,67
F3FFD302,1491307200000,0,67
F3FFD302,1491308100000,0,67
F3FFD302,1491309000000,0,67
F3FFD302,1491309900000,0,67
F3FFD302,1491310800000,0,67
F3FFD302,1491311700000,0,67
F3FFD302,1491312600000,0,67
F3FFD302,1491313500000,0,67
F3FFD302,1491314400000,0,67
F3FFD302,1491315300000,0,67
F3FFD302,1491316200000,0,67
F3FFD302,1491317100000,0,67
F3FFD302,1491318000000,0,67
F3FFD302,1491318900000,0,67
F3FFD302,1491319800000,0,67
F3FFD302,1491320700000,0,67
F3FFD302,1491321600000,0,67
F3FFD302,1491322500000,0,67
F3FFD302,1491323400000,0,67
F3FFD302,1491324300000,0,67
F3FFD302,1491325200000,0,67
F3FFD302,1491326100000,0,67
F3FFD302,1491327000000,0,67
F3FFD302,1491327900000,0,67
F3FFD302,1491328800000,0,67
F3FFD302,1491329700000,0,67
F3FFD302,1491330600000,0,67
F3FFD302,1491331500000,0,67
F3FFD302,1491332400000,0,67
F3FFD302,1491333300000,0,67
F3FFD302,1491334200000,0,67
F3FFD302,1491335100000,0,67
F3FFD302,1491336000000,0,67
F3FFD302,1491336900000,0,67
F3FFD302,1491337800000,0,67
F3FFD302,1491338700000,0,67
F3FFD302,1491339600000,0,67
F3FFD302,1491340500000,0,67
F3FFD302,1491341400000,0,67
F3FFD302,1491342300000,0,67
F3FFD302,1491343200000,0,67
F3FFD302,1491344100000,0,67
F3FFD302,1491345000000,9,67
F3FFD302,1491345900000,13,67
F3FFD302,1491346800000,15,67
F3FFD302,1491347700000,8,67
F3FFD302,1491348600000,0,67
F3FFD302,1491349500000,1,67
F3FFD302,1491350400000,0,67
F3FFD302,1491351300000,0,67
F3FFD302,1491352200000,0,67
F3FFD302,1491353100000,0,67
F3FFD302,1491354000000,0,67
F3FFD302,1491354900000,0,67
F3FFD302,1491355800000,0,67
F3FFD302,1491356700000,0,67
F3FFD302,1491357600000,0,67
F3FFD302,1491358500000,0,67
F3FFD302,1491359400000,0,67
F3FFD302,1491360300000,0,67
F3FFD302,1491361200000,0,67
F3FFD302,1491362100000,0,67
F3FFD302,1491363000000,0,67
F3FFD302,1491363900000,0,67
F3FFD302,1491364800000,0,67
F3FFD302,1491365700000,0,67
F3FFD302,1491366600000,0,67
F3FFD302,1491367500000,0,67
F3FFD302,1491368400000,0,67
F3FFD302,1491369300000,0,67
F3FFD302,1491370200000,0,67
F3FFD302,1491371100000,0,67
F3FFD302,1491372000000,0,67
F3FFD302,1491372900000,0,67
F3FFD302,1491373800000,0,67
F3FFD302,1491374700000,0,67
F3FFD302,1491375600000,0,67
F3FFD302,1491376500000,0,67
F3FFD302,1491377400000,0,67
F3FFD302,1491378300000,0,67
F3FFD302,1491379200000,0,67
F3FFD302,1491380100000,0,67
F3FFD302,1491381000000,0,67
F3FFD302,1491381900000,0,67
F3FFD302,1491382800000,0,67
F3FFD302,1491383700000,0,67
F3FFD302,1491384600000,0,67
F3FFD302,1491385500000,0,67
F3FFD302,1491386400000,0,67
F3FFD302,1491387300000,0,67
F3FFD302,1491388200000,0,67
F3FFD302,1491389100000,0,67
F3FFD302,1491390000000,0,67
F3FFD302,1491390900000,0,67
F3FFD302,1491391800000,0,67
F3FFD302,1491392700000,0,67
F3FFD302,1491393600000,0,67
F3FFD302,1491394500000,0,67
F3FFD302,1491395400000,0,67
F3FFD302,1491396300000,0,67
F3FFD302,1491397200000,0,67
F3FFD302,1491398100000,0,67
F3FFD302,1491399000000,0,67
F3FFD302,1491399900000,0,67
F3FFD302,1491400800000,0,67
F3FFD302,1491401700000,0,67
F3FFD302,1491402600000,0,67
F3FFD302,1491403500000,0,67
F3FFD302,1491404400000,0,67
F3FFD302,1491405300000,0,67
F3FFD302,1491406200000,0,67
F3FFD302,1491407100000,0,67
F3FFD302,1491408000000,0,67
F3FFD302,1491408900000,0,67
F3FFD302,1491409800000,0,67
F3FFD302,1491410700000,0,67
F3FFD302,1491411600000,0,67
F3FFD302,1491412500000,0,67
F3FFD302,1491413400000,0,67
F3FFD302,1491414300000,0,67
F3FFD302,1491415200000,0,67
F3FFD302,1491416100000,0,67
F3FFD302,1491417000000,0,67
F3FFD302,1491417900000,0,67
F3FFD302,1491418800000,0,67
F3FFD302,1491419700000,0,67
F3FFD302,1491420600000,0,67
F3FFD302,1491421500000,0,67
F3FFD302,1491422400000,0,67
F3FFD302,1491423300000,0,67
F3FFD302,1491424200000,0,67
F3FFD302,1491425100000,0,67
F3FFD302,1491426000000,0,67
F3FFD302,1491426900000,0,67
F3FFD302,1491427800000,0,67
F3FFD302,1491428700000,0,67
F3FFD302,1491429600000,0,67
F3FFD302,1491430500000,0,67
F3FFD302,1491431400000,0,67
F3FFD302,1491432300000,0,67
F3FFD302,1491433200000,0,67
F3FFD302,1491434100000,4,67
F3FFD302,1491435000000,16,67
F3FFD302,1491435900000,10,67
F3FFD302,1491436800000,11,67
F3FFD302,1491437700000,0,67
F3FFD302,1491438600000,1,67
F3FFD302,1491439500000,0,67
F3FFD302,1491440400000,0,67
F3FFD302,1491441300000,0,67
F3FFD302,1491442200000,0,67
F3FFD302,1491443100000,0,67
F3FFD302,1491444000000,0,67
F3FFD302,1491444900000,0,67
F3FFD302,1491445800000,0,67
F3FFD302,1491446700000,0,67
F3FFD302,1491447600000,0,67
F3FFD302,1491448500000,0,67
F3FFD302,1491449400000,0,67
F3FFD302,1491450300000,0,67
F3FFD302,1491451200000,0,67
F3FFD302,1491452100000,0,67
F3FFD302,1491453000000,0,67
F3FFD302,1491453900000,0,67
F3FFD302,1491454800000,0,67
F3FFD302,1491455700000,0,67
F3FFD302,1491456600000,0,67
F3FFD302,1491457500000,0,67
F3FFD302,1491458400000,0,67
F3FFD302,1491459300000,0,67
F3FFD302,1491460200000,0,67
F3FFD302,1491461100000,0,67
F3FFD302,1491462000000,0,67
F3FFD302,1491462900000,0,67
F3FFD302,1491463800000,0,67
F3FFD302,1491464700000,0,67
F3FFD302,1491465600000,0,67
F3FFD302,1491466500000,0,67
F3FFD302,1491467400000,0,67
F3FFD302,1491468300000,0,67
F3FFD302,1491469200000,0,67
F3FFD302,1491470100000,0,67
F3FFD302,1491471000000,0,67
F3FFD302,1491471900000,0,67
F3FFD302,1491472800000,0,67
F3FFD302,1491473700000,0,67
F3FFD302,1491474600000,0,67
F3FFD302,1491475500000,0,67
F3FFD302,1491476400000,0,67
F3FFD302,1491477300000,0,67
F3FFD302,1491478200000,0,67
F3FFD302,1491479100000,0,67
F3FFD302,1491480000000,0,67
F3FFD302,1491480900000,0,67
F3FFD302,1491481800000,0,67
F3FFD302,1491482700000,0,67
F3FFD302,1491483600000,0,67
F3FFD302,1491484500000,0,67
F3FFD302,1491485400000,0,67
F3FFD302,1491486300000,0,67
F3FFD302,1491487200000,0,67
F3FFD302,1491488100000,0,67
F3FFD302,1491489000000,0,67
F3FFD302,1491489900000,0,67
F3FFD302,1491490800000,0,67
F3FFD302,1491491700000,0,67
F3FFD302,1491492600000,0,67
F3FFD302,1491493500000,0,67
F3FFD302,1491494400000,0,67
F3FFD302,1491495300000,0,67
F3FFD302,1491496200000,0,67
F3FFD302,1491497100000,0,67
F3FFD302,1491498000000,0,67
F3FFD302,1491498900000,0,67
F3FFD302,1491499800000,0,67
F3FFD302,1491500700000,0,67
F3FFD302,1491501600000,0,67
F3FFD302,1491502500000,0,67
F3FFD302,1491503400000,0,67
F3FFD302,1491504300000,0,67
F3FFD302,1491505200000,0,67
F3FFD302,1491506100000,0,67
F3FFD302,1491507000000,0,67
F3FFD302,1491507900000,0,67
F3FFD302,1491508800000,0,67
F3FFD302,1491509700000,0,67
F3FFD302,1491510600000,0,67
F3FFD302,1491511500000,0,67
F3FFD302,1491512400000,0,67
F3FFD302,1491513300000,0,67
F3FFD302,1491514200000,0,67
F3FFD302,1491515100000,0,67
F3FFD302,1491516000000,0,67
F3FFD302,1491516900000,0,67
F3FFD302,1491517800000,0,67
F3FFD302,1491518700000,0,67
F3FFD302,1491519600000,0,67
F3FFD302,1491520500000,0,67
F3FFD302,1491521400000,4,67
F3FFD302,1491522300000,15,67
F3FFD302,1491523200000,10,67
F3FFD302,1491524100000,12,67
F3FFD302,1491525000000,1,67
F3FFD302,1491525900000,0,67
F3FFD302,1491526800000,0,67
F3FFD302,1491527700000,1,67
F3FFD302,1491528600000,0,67
F3FFD302,1491529500000,0,67
F3FFD302,1491530400000,0,67
F3FFD302,1491531300000,0,67
F3FFD302,1491532200000,0,67
F3FFD302,1491533100000,0,67
F3FFD302,1491534000000,0,67
F3FFD302,1491534900000,0,67
F3FFD302,1491535800000,0,67
F3FFD302,1491536700000,0,67
F3FFD302,1491537600000,0,67
F3FFD302,1491538500000,0,67
F3FFD302,1491539400000,0,67
F3FFD302,1491540300000,0,67
F3FFD302,1491541200000,0,67
F3FFD302,1491542100000,0,67
F3FFD302,1491543000000,0,67
F3FFD302,1491543900000,0,67
F3FFD302,1491544800000,0,67
F3FFD302,1491545700000,0,67
F3FFD302,1491546600000,0,67
F3FFD302,1491547500000,0,67
F3FFD302,1491548400000,0,67
F3FFD302,1491549300000,0,67
F3FFD302,1491550200000,0,67
F3FFD302,1491551100000,0,67
F3FFD302,1491552000000,0,67
F3FFD302,1491552900000,0,67
F3FFD302,1491553800000,0,67
F3FFD302,1491554700000,0,67
F3FFD302,1491555600000,0,67
F3FFD302,1491556500000,0,67
F3FFD302,1491557400000,0,67
F3FFD302,1491558300000,0,67
F3FFD302,1491559200000,0,67
F3FFD302,1491560100000,0,67
F3FFD302,1491561000000,0,67
F3FFD302,1491561900000,0,67
F3FFD302,1491562800000,0,67
F3FFD302,1491563700000,0,67
F3FFD302,1491564600000,0,67
F3FFD302,1491565500000,0,67
F3FFD302,1491566400000,0,67
F3FFD302,1491567300000,0,67
F3FFD302,1491568200000,0,67
F3FFD302,1491569100000,0,67
F3FFD302,1491570000000,0,67
F3FFD302,1491570900000,0,67
F3FFD302,1491571800000,0,67
F3FFD302,1491572700000,0,67
F3FFD302,1491573600000,0,67
F3FFD302,1491574500000,0,67
F3FFD302,1491575400000,0,67
F3FFD302,1491576300000,0,67
F3FFD302,1491577200000,0,67
F3FFD302,1491578100000,0,67
F3FFD302,1491579000000,0,67
F3FFD302,1491579900000,0,67
F3FFD302,1491580800000,0,67
F3FFD302,1491581700000,0,67
F3FFD302,1491582600000,0,67
F3FFD302,1491583500000,0,67
F3FFD302,1491584400000,0,67
F3FFD302,1491585300000,0,67
F3FFD302,1491586200000,0,67
F3FFD302,1491587100000,0,67
F3FFD302,1491588000000,0,67
F3FFD302,1491588900000,0,67
F3FFD302,1491589800000,0,67
F3FFD302,1491590700000,0,67
F3FFD302,1491591600000,0,67
F3FFD302,1491592500000,0,67
F3FFD302,1491593400000,0,67
F3FFD302,1491594300000,0,67
F3FFD302,1491595200000,0,67
F3FFD302,1491596100000,0,67
F3FFD302,1491597000000,0,67
F3FFD302,1491597900000,0,67
F3FFD302,1491598800000,0,67
F3FFD302,1491599700000,0,67
F3FFD302,1491600600000,0,67
F3FFD302,1491601500000,0,67
F3FFD302,1491602400000,0,67
F3FFD302,1491603300000,0,67
F3FFD302,1491604200000,0,67
F3FFD302,1491605100000,17,67
F3FFD302,1491606000000,10,67
F3FFD302,1491606900000,15,67
F3FFD302,1491607800000,0,67
F3FFD302,1491608700000,0,67
F3FFD302,1491609600000,0,67
F3FFD302,1491610500000,0,67
F3FFD302,1491611400000,0,67
F3FFD302,1491612300000,0,67
F3FFD302,1491613200000,0,67
F3FFD302,1491614100000,0,67
F3FFD302,1491615000000,0,67
F3FFD302,1491615900000,0,67
F3FFD302,1491616800000,0,67
F3FFD302,1491617700000,0,67
F3FFD302,1491618600000,0,67
F3FFD302,1491619500000,0,67
F3FFD302,1491620400000,0,67
F3FFD302,1491621300000,0,67
F3FFD302,1491622200000,0,67
F3FFD302,1491623100000,0,67
F3FFD302,1491624000000,0,67
F3FFD302,1491624900000,0,67
F3FFD302,1491625800000,0,67
F3FFD302,1491626700000,0,67
F3FFD302,1491627600000,0,67
F3FFD302,1491628500000,0,67
F3FFD302,1491629400000,0,67
F3FFD302,1491630300000,0,67
F3FFD302,1491631200000,0,67
F3FFD302,1491632100000,0,67
F3FFD302,1491633000000,0,67
F3FFD302,1491633900000,0,67
F3FFD302,1491634800000,0,67
F3FFD302,1491635700000,0,67
F3FFD302,1491636600000,0,67
F3FFD302,1491637500000,0,67
F3FFD302,1491638400000,0,67
F3FFD302,1491639300000,0,67
F3FFD302,1491640200000,0,67
F3FFD302,1491641100000,0,67
F3FFD302,1491642000000,0,67
F3FFD302,1491642900000,0,67
F3FFD302,1491643800000,0,67
F3FFD302,1491644700000,0,67
F3FFD302,1491645600000,0,67
F3FFD302,1491646500000,0,67
F3FFD302,1491647400000,0,67
F3FFD302,1491648300000,0,67
F3FFD302,1491649200000,0,67
F3FFD302,1491650100000,0,67
F3FFD302,1491651000000,0,67
F3FFD302,1491651900000,0,67
F3FFD302,1491652800000,0,67
F3FFD302,1491653700000,0,67
F3FFD302,1491654600000,0,67
F3FFD302,1491655500000,0,67
F3FFD302,1491656400000,0,67
F3FFD302,1491657300000,0,67
F3FFD302,1491658200000,0,67
F3FFD302,1491659100000,0,67
F3FFD302,1491660000000,0,67
F3FFD302,1491660900000,0,67
F3FFD302,1491661800000,0,67
F3FFD302,1491662700000,0,67
F3FFD302,1491663600000,0,67
F3FFD302,1491664500000,0,67
F3FFD302,1491665400000,0,67
F3FFD302,1491666300000,0,67
F3FFD302,1491667200000,0,67
